route_num,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled,service_id
15,15,1730,5:55:52,5:55:52,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,2.7627,92_WKD
15,16,1650,5:57:00,5:57:00,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,3.0163,92_WKD
15,17,1660,5:58:27,5:58:27,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,3.2636,92_WKD
15,18,1392,5:59:01,5:59:01,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,3.3608,92_WKD
15,19,1214,6:00:29,6:00:29,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,3.6108,92_WKD
15,20,1618,6:02:04,6:02:04,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,3.8786,92_WKD
15,21,1100,6:03:00,6:03:00,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.0294,92_WKD
15,22,1310,6:03:55,6:03:55,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.1362,92_WKD
15,23,1558,6:04:44,6:04:44,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.2311,92_WKD
15,24,898,6:05:29,6:05:29,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.3187,92_WKD
15,25,252,6:06:14,6:06:14,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.4058,92_WKD
15,26,568,6:08:44,6:08:44,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.6966,92_WKD
15,27,670,6:09:30,6:09:30,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.7874,92_WKD
15,28,100,6:11:00,6:11:00,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,4.9571,92_WKD
15,29,234,6:11:25,6:11:25,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,5.0839,92_WKD
15,30,178,6:11:57,6:11:57,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,5.2429,92_WKD
15,31,160,6:12:21,6:12:21,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,5.3623,92_WKD
15,32,2698,6:16:44,6:16:44,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,6.6545,92_WKD
15,33,2270,6:17:26,6:17:26,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,6.8643,92_WKD
15,34,2712,6:18:23,6:18:23,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,7.1486,92_WKD
15,35,2266,6:18:52,6:18:52,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,7.2959,92_WKD
15,36,2200,6:19:38,6:19:38,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,7.5259,92_WKD
15,37,2370,6:20:29,6:20:29,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,7.7776,92_WKD
15,38,2902,6:22:00,6:22:00,JUNCTION RIDGE: VIA OLD MIDDLETON: VIA HIGH POINT,8.1978,92_WKD
15,39,2220,6:22:32,6:22:32,JUNCTION RIDGE: VIA HIGH POINT,8.3611,92_WKD
15,40,2236,6:23:31,6:23:31,JUNCTION RIDGE: VIA HIGH POINT,8.66,92_WKD
15,41,2718,6:24:12,6:24:12,JUNCTION RIDGE: VIA HIGH POINT,8.8671,92_WKD
15,42,6678,6:24:56,6:24:56,JUNCTION RIDGE: VIA HIGH POINT,9.0904,92_WKD
15,43,6340,6:26:07,6:26:07,JUNCTION RIDGE: VIA HIGH POINT,9.4476,92_WKD
15,44,6784,6:26:56,6:26:56,JUNCTION RIDGE: VIA HIGH POINT,9.6968,92_WKD
15,45,6506,6:27:38,6:27:38,JUNCTION RIDGE: VIA HIGH POINT,9.9112,92_WKD
15,46,6176,6:28:24,6:28:24,JUNCTION RIDGE: VIA HIGH POINT,10.1435,92_WKD
15,47,6854,6:29:32,6:29:32,JUNCTION RIDGE: VIA HIGH POINT,10.4866,92_WKD
15,48,6780,6:30:09,6:30:09,JUNCTION RIDGE: VIA HIGH POINT,10.6754,92_WKD
15,49,6910,6:30:45,6:30:45,JUNCTION RIDGE: VIA HIGH POINT,10.8594,92_WKD
15,50,6466,6:31:54,6:31:54,JUNCTION RIDGE: VIA HIGH POINT,11.2102,92_WKD
15,51,6902,6:32:15,6:32:15,JUNCTION RIDGE: VIA HIGH POINT,11.3196,92_WKD
15,52,6570,6:32:51,6:32:51,JUNCTION RIDGE: VIA HIGH POINT,11.5005,92_WKD
15,53,6972,6:34:00,6:34:00,JUNCTION RIDGE: VIA HIGH POINT,11.8082,92_WKD
15,54,6140,6:34:34,6:34:34,JUNCTION RIDGE: VIA HIGH POINT,11.9858,92_WKD
15,55,6814,6:35:40,6:35:40,JUNCTION RIDGE: VIA HIGH POINT,12.3324,92_WKD
15,56,6681,6:36:41,6:36:41,JUNCTION RIDGE: VIA HIGH POINT,12.6519,92_WKD
15,57,6450,6:37:27,6:37:27,JUNCTION RIDGE: VIA HIGH POINT,12.893,92_WKD
15,58,6130,6:38:00,6:38:00,DROP OFFS ONLY,13.0564,92_WKD
27,1,5100,6:00:00,6:00:00,U.W. CAMPUS: VIA WASHINGTON,0.0088,92_WKD
27,2,1895,6:01:00,6:01:00,U.W. CAMPUS: VIA WASHINGTON,0.2741,92_WKD
27,3,1585,6:03:28,6:03:28,U.W. CAMPUS: VIA WASHINGTON,0.928,92_WKD
27,4,1435,6:04:00,6:04:00,U.W. CAMPUS: VIA WASHINGTON,1.0703,92_WKD
27,5,1766,6:04:29,6:04:29,U.W. CAMPUS: VIA WASHINGTON,1.1995,92_WKD
27,6,1944,6:05:06,6:05:06,U.W. CAMPUS: VIA WASHINGTON,1.3647,92_WKD
27,7,1986,6:05:34,6:05:34,U.W. CAMPUS: VIA WASHINGTON,1.4886,92_WKD
27,8,1704,6:05:58,6:05:58,U.W. CAMPUS: VIA WASHINGTON,1.5976,92_WKD
27,9,1160,6:06:53,6:06:53,U.W. CAMPUS: VIA WASHINGTON,1.8441,92_WKD
27,10,1812,6:07:14,6:07:14,U.W. CAMPUS: VIA WASHINGTON,1.9408,92_WKD
27,11,1624,6:08:25,6:08:25,U.W. CAMPUS: VIA WASHINGTON,2.2576,92_WKD
27,12,1350,6:09:11,6:09:11,U.W. CAMPUS: VIA WASHINGTON,2.4638,92_WKD
27,13,1412,6:09:52,6:09:52,U.W. CAMPUS: VIA WASHINGTON,2.6462,92_WKD
27,14,1730,6:10:56,6:10:56,U.W. CAMPUS: VIA WASHINGTON,2.931,92_WKD
27,15,1650,6:12:00,6:12:00,U.W. CAMPUS: VIA WASHINGTON,3.1845,92_WKD
27,16,1660,6:13:13,6:13:13,U.W. CAMPUS: VIA WASHINGTON,3.4319,92_WKD
27,17,1392,6:13:41,6:13:41,U.W. CAMPUS: VIA WASHINGTON,3.5291,92_WKD
27,18,1214,6:14:55,6:14:55,U.W. CAMPUS: VIA WASHINGTON,3.7791,92_WKD
27,19,1618,6:16:14,6:16:14,U.W. CAMPUS: VIA WASHINGTON,4.0469,92_WKD
27,20,1100,6:17:00,6:17:00,U.W. CAMPUS: VIA WASHINGTON,4.1976,92_WKD
27,21,1324,6:17:58,6:17:58,U.W. CAMPUS: VIA WASHINGTON,4.3322,92_WKD
27,22,1790,6:18:49,6:18:49,U.W. CAMPUS: VIA WASHINGTON,4.45,92_WKD
27,23,168,6:19:16,6:19:16,U.W. CAMPUS: VIA WASHINGTON,4.5124,92_WKD
27,24,274,6:20:22,6:20:22,U.W. CAMPUS: VIA WASHINGTON,4.6649,92_WKD
27,25,512,6:21:16,6:21:16,U.W. CAMPUS: VIA WASHINGTON,4.7901,92_WKD
27,26,418,6:21:58,6:21:58,U.W. CAMPUS: VIA WASHINGTON,4.8886,92_WKD
27,27,768,6:22:44,6:22:44,U.W. CAMPUS: VIA WASHINGTON,4.9962,92_WKD
27,28,226,6:24:00,6:24:00,U.W. CAMPUS: VIA WASHINGTON,5.1656,92_WKD
27,29,608,6:25:38,6:25:38,U.W. CAMPUS: VIA WASHINGTON,5.3714,92_WKD
27,30,750,6:26:51,6:26:51,U.W. CAMPUS: VIA WASHINGTON,5.5237,92_WKD
27,31,445,6:28:13,6:28:13,U.W. CAMPUS: VIA WASHINGTON,5.6953,92_WKD
27,32,837,6:28:45,6:28:45,U.W. CAMPUS: VIA WASHINGTON,5.7624,92_WKD
27,33,773,6:30:02,6:30:02,U.W. CAMPUS: VIA WASHINGTON,5.9239,92_WKD
27,34,178,6:31:18,6:31:18,U.W. CAMPUS,6.0831,92_WKD
27,35,160,6:32:15,6:32:15,U.W. CAMPUS,6.2024,92_WKD
27,36,47,6:34:00,6:34:00,DROP OFFS ONLY,6.4168,92_WKD
20,1,5100,6:00:00,6:00:00,E TOWNE: VIA AIRPORT,0.0085,92_WKD
20,2,1895,6:00:28,6:00:28,E TOWNE: VIA AIRPORT,0.1606,92_WKD
20,3,5733,6:02:30,6:02:30,E TOWNE: VIA AIRPORT,0.8139,92_WKD
20,4,9381,6:03:18,6:03:18,E TOWNE: VIA AIRPORT,1.0741,92_WKD
20,5,9107,6:03:52,6:03:52,E TOWNE: VIA AIRPORT,1.2556,92_WKD
20,6,9493,6:04:20,6:04:20,E TOWNE: VIA AIRPORT,1.4065,92_WKD
20,7,9729,6:04:45,6:04:45,E TOWNE: VIA AIRPORT,1.5426,92_WKD
20,8,9817,6:05:06,6:05:06,E TOWNE: VIA AIRPORT,1.659,92_WKD
20,9,9503,6:05:44,6:05:44,E TOWNE: VIA AIRPORT,1.865,92_WKD
20,10,9169,6:07:00,6:07:00,E TOWNE: VIA AIRPORT,2.2463,92_WKD
20,11,9340,6:08:51,6:08:51,E TOWNE: VIA AIRPORT,2.9427,92_WKD
20,12,9168,6:09:22,6:09:22,E TOWNE: VIA AIRPORT,3.1416,92_WKD
20,13,9488,6:09:35,6:09:35,E TOWNE: VIA AIRPORT,3.2241,92_WKD
20,14,9790,6:10:01,6:10:01,E TOWNE: VIA AIRPORT,3.3896,92_WKD
20,15,9847,6:10:46,6:10:46,E TOWNE: VIA AIRPORT,3.676,92_WKD
20,16,9383,6:12:30,6:12:30,E TOWNE: VIA AIRPORT,4.3309,92_WKD
20,17,9259,6:12:59,6:12:59,E TOWNE: VIA AIRPORT,4.5137,92_WKD
20,18,9675,6:13:25,6:13:25,E TOWNE: VIA AIRPORT,4.6779,92_WKD
20,19,9201,6:14:00,6:14:00,E TOWNE: VIA AIRPORT,4.8792,92_WKD
20,20,9551,6:15:55,6:15:55,E TOWNE,5.3308,92_WKD
20,21,9573,6:16:34,6:16:34,E TOWNE,5.4861,92_WKD
20,22,9685,6:17:46,6:17:46,E TOWNE,5.7684,92_WKD
20,23,9231,6:18:12,6:18:12,E TOWNE,5.8715,92_WKD
20,24,9849,6:19:06,6:19:06,E TOWNE,6.0858,92_WKD
20,25,9719,6:19:55,6:19:55,E TOWNE,6.2791,92_WKD
20,26,9677,6:21:15,6:21:15,E TOWNE,6.5952,92_WKD
20,27,9800,6:22:00,6:22:00,DROP OFFS ONLY,6.7527,92_WKD
8,1,1101,6:55:00,6:55:00,SPRING HARBOR,0.0227,92_WKD
8,2,1787,6:55:59,6:55:59,SPRING HARBOR,0.1766,92_WKD
8,3,1100,6:56:58,6:56:58,SPRING HARBOR,0.3287,92_WKD
8,4,1310,6:57:39,6:57:39,SPRING HARBOR,0.4355,92_WKD
8,5,1558,6:58:15,6:58:15,SPRING HARBOR,0.5304,92_WKD
8,6,898,6:58:49,6:58:49,SPRING HARBOR,0.618,92_WKD
8,7,252,6:59:22,6:59:22,SPRING HARBOR,0.705,92_WKD
8,8,568,7:01:15,7:01:15,SPRING HARBOR,0.9959,92_WKD
8,9,670,7:01:50,7:01:50,SPRING HARBOR,1.0867,92_WKD
8,10,100,7:03:00,7:03:00,SPRING HARBOR,1.2564,92_WKD
8,11,234,7:03:25,7:03:25,SPRING HARBOR,1.3831,92_WKD
8,12,178,7:03:56,7:03:56,SPRING HARBOR,1.5423,92_WKD
8,13,160,7:04:19,7:04:19,SPRING HARBOR,1.6616,92_WKD
8,14,2494,7:09:00,7:09:00,SPRING HARBOR,3.0595,92_WKD
8,15,2998,7:09:35,7:09:35,SPRING HARBOR,3.2459,92_WKD
8,16,2742,7:10:00,7:10:00,SPRING HARBOR,3.3795,92_WKD
8,17,2264,7:10:30,7:10:30,SPRING HARBOR,3.5410000000000004,92_WKD
8,18,2206,7:10:52,7:10:52,SPRING HARBOR,3.6573,92_WKD
8,19,2204,7:11:11,7:11:11,SPRING HARBOR,3.7611,92_WKD
8,20,2762,7:11:39,7:11:39,SPRING HARBOR,3.9112,92_WKD
8,21,2532,7:12:08,7:12:08,SPRING HARBOR,4.0680000000000005,92_WKD
8,22,2562,7:12:31,7:12:31,SPRING HARBOR,4.1941,92_WKD
8,23,2219,7:12:50,7:12:50,SPRING HARBOR,4.2953,92_WKD
8,24,2199,7:13:19,7:13:19,SPRING HARBOR,4.4533,92_WKD
8,25,2184,7:13:52,7:13:52,SPRING HARBOR,4.6297,92_WKD
8,26,2100,7:14:17,7:14:17,SPRING HARBOR,4.7636,92_WKD
8,27,2376,7:15:00,7:15:00,SPRING HARBOR,4.9613,92_WKD
8,28,2282,7:15:36,7:15:36,SPRING HARBOR,5.1468,92_WKD
8,29,2220,7:15:56,7:15:56,SPRING HARBOR,5.2518,92_WKD
8,30,2236,7:16:54,7:16:54,SPRING HARBOR,5.5507,92_WKD
8,31,2718,7:17:34,7:17:34,SPRING HARBOR,5.7578,92_WKD
8,32,2747,7:17:55,7:17:55,SPRING HARBOR,5.8702,92_WKD
8,33,2235,7:18:15,7:18:15,SPRING HARBOR,5.9769,92_WKD
8,34,2345,7:18:41,7:18:41,SPRING HARBOR,6.1106,92_WKD
8,35,2391,7:19:08,7:19:08,SPRING HARBOR,6.252000000000002,92_WKD
8,36,2355,7:19:30,7:19:30,SPRING HARBOR,6.3672,92_WKD
8,37,2259,7:19:51,7:19:51,SPRING HARBOR,6.4776,92_WKD
8,38,2165,7:20:12,7:20:12,SPRING HARBOR,6.5853,92_WKD
8,39,2892,7:21:00,7:21:00,DROP OFFS ONLY,6.8077,92_WKD
6,1,9285,5:04:44,5:04:44,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,0.0263,92_WKD
6,2,9857,5:05:00,5:05:00,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,0.1482,92_WKD
6,3,9211,5:05:16,5:05:16,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,0.2745,92_WKD
6,4,9977,5:05:43,5:05:43,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,0.4856,92_WKD
6,5,9186,5:06:16,5:06:16,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,0.736,92_WKD
6,6,9396,5:06:38,5:06:38,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,0.9038,92_WKD
6,7,9834,5:07:04,5:07:04,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1.1008,92_WKD
6,8,9132,5:07:29,5:07:29,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1.2928,92_WKD
6,9,9154,5:07:59,5:07:59,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1.5262,92_WKD
6,10,9494,5:08:35,5:08:35,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1.8027,92_WKD
6,11,9282,5:08:48,5:08:48,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1.9021,92_WKD
6,12,9313,5:09:21,5:09:21,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,2.1557,92_WKD
6,13,9463,5:09:38,5:09:38,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,2.2842,92_WKD
6,14,9545,5:10:00,5:10:00,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,2.4119,92_WKD
6,15,9566,5:10:26,5:10:26,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,2.5497,92_WKD
6,16,9588,5:10:43,5:10:43,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,2.642,92_WKD
6,17,9810,5:11:12,5:11:12,WEST TRANSFER: VIA MINERAL POINT,2.7949,92_WKD
6,18,9152,5:12:14,5:12:14,WEST TRANSFER: VIA MINERAL POINT,3.1148,92_WKD
6,19,9984,5:12:52,5:12:52,WEST TRANSFER: VIA MINERAL POINT,3.3134,92_WKD
6,20,9554,5:13:39,5:13:39,WEST TRANSFER: VIA MINERAL POINT,3.5601,92_WKD
6,21,9874,5:14:03,5:14:03,WEST TRANSFER: VIA MINERAL POINT,3.6847,92_WKD
6,22,9750,5:14:50,5:14:50,WEST TRANSFER: VIA MINERAL POINT,3.9286,92_WKD
6,23,9344,5:15:11,5:15:11,WEST TRANSFER: VIA MINERAL POINT,4.0378,92_WKD
6,24,9322,5:15:37,5:15:37,WEST TRANSFER: VIA MINERAL POINT,4.1764,92_WKD
6,25,9172,5:16:19,5:16:19,WEST TRANSFER: VIA MINERAL POINT,4.3979,92_WKD
6,26,9552,5:16:43,5:16:43,WEST TRANSFER: VIA MINERAL POINT,4.5236,92_WKD
6,27,1164,5:17:38,5:17:38,WEST TRANSFER: VIA MINERAL POINT,4.8102,92_WKD
6,28,1938,5:18:11,5:18:11,WEST TRANSFER: VIA MINERAL POINT,4.9831,92_WKD
6,29,1280,5:19:00,5:19:00,WEST TRANSFER: VIA MINERAL POINT,5.1956,92_WKD
6,30,1112,5:19:52,5:19:52,WEST TRANSFER: VIA MINERAL POINT,5.4564,92_WKD
6,31,1846,5:20:29,5:20:29,WEST TRANSFER: VIA MINERAL POINT,5.6403,92_WKD
6,32,1488,5:21:05,5:21:05,WEST TRANSFER: VIA MINERAL POINT,5.8210000000000015,92_WKD
6,33,1382,5:21:55,5:21:55,WEST TRANSFER: VIA MINERAL POINT,6.0693,92_WKD
6,34,1350,5:22:32,5:22:32,WEST TRANSFER: VIA MINERAL POINT,6.2534,92_WKD
6,35,1412,5:23:08,5:23:08,WEST TRANSFER: VIA MINERAL POINT,6.4359,92_WKD
6,36,1730,5:24:05,5:24:05,WEST TRANSFER: VIA MINERAL POINT,6.7206,92_WKD
6,37,1650,5:25:00,5:25:00,WEST TRANSFER: VIA MINERAL POINT,6.9742,92_WKD
6,38,1660,5:26:42,5:26:42,WEST TRANSFER: VIA MINERAL POINT,7.2216,92_WKD
6,39,1392,5:27:22,5:27:22,WEST TRANSFER: VIA MINERAL POINT,7.3187,92_WKD
6,40,1214,5:29:05,5:29:05,WEST TRANSFER: VIA MINERAL POINT,7.5688,92_WKD
6,41,1618,5:30:56,5:30:56,WEST TRANSFER: VIA MINERAL POINT,7.8366,92_WKD
6,42,1100,5:32:00,5:32:00,WEST TRANSFER: VIA MINERAL POINT,7.9873,92_WKD
6,43,1310,5:32:51,5:32:51,WEST TRANSFER: VIA MINERAL POINT,8.0941,92_WKD
6,44,1558,5:33:36,5:33:36,WEST TRANSFER: VIA MINERAL POINT,8.189,92_WKD
6,45,898,5:34:18,5:34:18,WEST TRANSFER: VIA MINERAL POINT,8.2767,92_WKD
6,46,252,5:34:59,5:34:59,WEST TRANSFER: VIA MINERAL POINT,8.3637,92_WKD
6,47,688,5:35:39,5:35:39,WEST TRANSFER: VIA MINERAL POINT,8.4476,92_WKD
6,48,506,5:36:40,5:36:40,WEST TRANSFER: VIA MINERAL POINT,8.575,92_WKD
6,49,926,5:38:03,5:38:03,WEST TRANSFER: VIA MINERAL POINT,8.7485,92_WKD
6,50,538,5:40:00,5:40:00,WEST TRANSFER: VIA MINERAL POINT,8.9876,92_WKD
6,51,180,5:40:23,5:40:23,WEST TRANSFER: VIA MINERAL POINT,9.0998,92_WKD
6,52,388,5:40:47,5:40:47,WEST TRANSFER: VIA MINERAL POINT,9.2143,92_WKD
6,53,962,5:41:18,5:41:18,WEST TRANSFER: VIA MINERAL POINT,9.3616,92_WKD
6,54,548,5:41:49,5:41:49,WEST TRANSFER: VIA MINERAL POINT,9.5095,92_WKD
6,55,208,5:42:17,5:42:17,WEST TRANSFER: VIA MINERAL POINT,9.6456,92_WKD
6,56,398,5:42:40,5:42:40,WEST TRANSFER: VIA MINERAL POINT,9.7575,92_WKD
6,57,406,5:43:32,5:43:32,WEST TRANSFER: VIA MINERAL POINT,10.0049,92_WKD
6,58,2850,5:44:03,5:44:03,WEST TRANSFER: VIA MINERAL POINT,10.1522,92_WKD
6,59,2700,5:44:44,5:44:44,WEST TRANSFER: VIA MINERAL POINT,10.3455,92_WKD
6,60,2164,5:45:16,5:45:16,WEST TRANSFER: VIA MINERAL POINT,10.5008,92_WKD
6,61,2702,5:45:40,5:45:40,WEST TRANSFER: VIA MINERAL POINT,10.6165,92_WKD
6,62,2672,5:46:14,5:46:14,WEST TRANSFER: VIA MINERAL POINT,10.7812,92_WKD
6,63,2496,5:47:19,5:47:19,WEST TRANSFER: VIA MINERAL POINT,11.0897,92_WKD
6,64,2374,5:47:52,5:47:52,WEST TRANSFER: VIA MINERAL POINT,11.2492,92_WKD
6,65,2470,5:48:29,5:48:29,WEST TRANSFER: VIA MINERAL POINT,11.4268,92_WKD
6,66,2134,5:49:05,5:49:05,WEST TRANSFER: VIA MINERAL POINT,11.5982,92_WKD
6,67,2890,5:49:23,5:49:23,WEST TRANSFER: VIA MINERAL POINT,11.6852,92_WKD
6,68,2734,5:50:02,5:50:02,WEST TRANSFER: VIA MINERAL POINT,11.8729,92_WKD
6,69,2638,5:51:00,5:51:00,WEST TRANSFER: VIA MINERAL POINT,12.0954,92_WKD
6,70,2472,5:51:27,5:51:27,WEST TRANSFER: VIA MINERAL POINT,12.2371,92_WKD
6,71,2250,5:52:02,5:52:02,WEST TRANSFER: VIA MINERAL POINT,12.4192,92_WKD
6,72,2980,5:52:30,5:52:30,WEST TRANSFER: VIA MINERAL POINT,12.5671,92_WKD
6,73,2320,5:53:11,5:53:11,WEST TRANSFER: VIA MINERAL POINT,12.7827,92_WKD
6,74,2982,5:54:10,5:54:10,WEST TRANSFER: VIA MINERAL POINT,13.0889,92_WKD
6,75,2488,5:54:47,5:54:47,WEST TRANSFER: VIA MINERAL POINT,13.2834,92_WKD
6,76,2344,5:55:21,5:55:21,WEST TRANSFER: VIA MINERAL POINT,13.4623,92_WKD
6,77,2984,5:56:05,5:56:05,WEST TRANSFER: VIA MINERAL POINT,13.691,92_WKD
6,78,6100,5:57:00,5:57:00,DROP OFFS ONLY,13.9481,92_WKD
10,1,1598,5:57:00,5:57:00,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.0441,92_WKD
10,2,1112,5:57:30,5:57:30,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.1442,92_WKD
10,3,1762,5:58:29,5:58:29,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.3379,92_WKD
10,4,1202,5:59:02,5:59:02,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.4449,92_WKD
10,5,1538,5:59:43,5:59:43,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.5782,92_WKD
10,6,1262,6:00:12,6:00:12,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.6739,92_WKD
10,7,1188,6:01:09,6:01:09,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.8598,92_WKD
10,8,1830,6:01:42,6:01:42,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,0.9689,92_WKD
10,9,1472,6:02:22,6:02:22,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.1004,92_WKD
10,10,1208,6:02:59,6:02:59,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.2206,92_WKD
10,11,1526,6:03:47,6:03:47,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.3759,92_WKD
10,12,1530,6:04:46,6:04:46,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.5688,92_WKD
10,13,1750,6:05:14,6:05:14,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.6615,92_WKD
10,14,1878,6:06:00,6:06:00,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.788,92_WKD
10,15,1190,6:06:28,6:06:28,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1.9124,92_WKD
10,16,1536,6:06:56,6:06:56,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,2.0372,92_WKD
10,17,1194,6:07:24,6:07:24,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,2.1604,92_WKD
10,18,1720,6:07:47,6:07:47,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,2.2613,92_WKD
10,19,1480,6:08:04,6:08:04,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,2.3385,92_WKD
10,20,161,6:12:00,6:12:00,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,3.3468,92_WKD
10,21,965,6:12:57,6:12:57,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,3.462,92_WKD
10,22,593,6:14:22,6:14:22,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,3.6349,92_WKD
10,23,87,6:15:09,6:15:09,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,3.7308,92_WKD
10,24,568,6:17:00,6:17:00,UNIVERSITY ROW: VIA U.W. HOSPITAL,3.9507,92_WKD
10,25,670,6:17:40,6:17:40,UNIVERSITY ROW: VIA U.W. HOSPITAL,4.0414,92_WKD
10,26,100,6:18:56,6:18:56,UNIVERSITY ROW: VIA U.W. HOSPITAL,4.2111,92_WKD
10,27,234,6:19:53,6:19:53,UNIVERSITY ROW: VIA U.W. HOSPITAL,4.338,92_WKD
10,28,178,6:21:04,6:21:04,UNIVERSITY ROW: VIA U.W. HOSPITAL,4.497,92_WKD
10,29,160,6:22:00,6:22:00,UNIVERSITY ROW: VIA U.W. HOSPITAL,4.6164,92_WKD
10,30,692,6:23:12,6:23:12,UNIVERSITY ROW: VIA U.W. HOSPITAL,4.8636,92_WKD
10,31,2806,6:24:10,6:24:10,UNIVERSITY ROW: VIA U.W. HOSPITAL,5.0613,92_WKD
10,32,2146,6:25:06,6:25:06,UNIVERSITY ROW: VIA U.W. HOSPITAL,5.252999999999999,92_WKD
10,33,2192,6:25:59,6:25:59,UNIVERSITY ROW: VIA U.W. HOSPITAL,5.4334,92_WKD
10,34,2643,6:26:54,6:26:54,UNIVERSITY ROW: VIA U.W. HOSPITAL,5.621,92_WKD
10,35,2393,6:27:22,6:27:22,UNIVERSITY ROW: VIA U.W. HOSPITAL,5.718,92_WKD
10,36,2125,6:28:33,6:28:33,UNIVERSITY ROW: VIA U.W. HOSPITAL,5.9594,92_WKD
10,37,2620,6:29:13,6:29:13,UNIVERSITY ROW: VIA U.W. HOSPITAL,6.0986,92_WKD
10,38,2770,6:30:00,6:30:00,UNIVERSITY ROW: VIA U.W. HOSPITAL,6.2454,92_WKD
10,39,2576,6:31:00,6:31:00,UNIVERSITY ROW: VIA U.W. HOSPITAL,6.5034,92_WKD
10,40,2698,6:31:28,6:31:28,UNIVERSITY ROW,6.6248,92_WKD
10,41,2270,6:32:17,6:32:17,UNIVERSITY ROW,6.8346,92_WKD
10,42,2712,6:33:23,6:33:23,UNIVERSITY ROW,7.1189,92_WKD
