rank,cross_1,cross_2,impact_index,generated_time,agent_range,agent_interval
599,Fisher,Bram,-0.4585981541969646,2020-10-11 20:36:29.231301,0.6,0.05
600,Todd,Greenway,-0.459216669071938,2020-10-11 20:36:29.231301,0.6,0.05
601,Fourier,Deming,-0.46082688431072744,2020-10-11 20:36:29.231301,0.6,0.05
602,N Rusk,Nygard,-0.4610564157920707,2020-10-11 20:36:29.231301,0.6,0.05
603,Koster,Ardmore,-0.4615948715683942,2020-10-11 20:36:29.231301,0.6,0.05
604,West Towne,Kohls,-0.4616169071764519,2020-10-11 20:36:29.231301,0.6,0.05
605,Pflaum,Seiferth,-0.4638989648873888,2020-10-11 20:36:29.231301,0.6,0.05
606,E Gorham,N Livingston,-0.46472406147935197,2020-10-11 20:36:29.231301,0.6,0.05
607,Dutch Mill,Ellestad,-0.4666456554347771,2020-10-11 20:36:29.231301,0.6,0.05
608,E Gorham,N Paterson,-0.47016039555023403,2020-10-11 20:36:29.231301,0.6,0.05
609,Highland,Observatory,-0.4728422478764239,2020-10-11 20:36:29.231301,0.6,0.05
610,Deming,Terrace,-0.477280879972687,2020-10-11 20:36:29.231301,0.6,0.05
611,Atwood,Olbrich,-0.4775197556430491,2020-10-11 20:36:29.231301,0.6,0.05
612,S Gammon,Watts,-0.4778251893541121,2020-10-11 20:36:29.231301,0.6,0.05
613,University,Mayflower,-0.4796518969022076,2020-10-11 20:36:29.231301,0.6,0.05
614,Troy,Forster,-0.48017088815654885,2020-10-11 20:36:29.231301,0.6,0.05
615,Milwaukee,Starkweather,-0.48068453769151,2020-10-11 20:36:29.231301,0.6,0.05
616,W Broadway,W P S,-0.4809096158529031,2020-10-11 20:36:29.231301,0.6,0.05
617,Mineral Point,S Segoe,-0.4823613107728447,2020-10-11 20:36:29.231301,0.6,0.05
618,Sheboygan,Eau Claire,-0.4827559632857435,2020-10-11 20:36:29.231301,0.6,0.05
619,University,Grand,-0.4831630863137629,2020-10-11 20:36:29.231301,0.6,0.05
620,S Park,Buick,-0.48700396973083043,2020-10-11 20:36:29.231301,0.6,0.05
621,Monroe,Commonwealth,-0.4893706532576005,2020-10-11 20:36:29.231301,0.6,0.05
622,E Buckeye,Twilight,-0.49452226635673624,2020-10-11 20:36:29.231301,0.6,0.05
623,S Midvale,Mineral Point,-0.5015409166890226,2020-10-11 20:36:29.231301,0.6,0.05
624,Tokay,Chatham,-0.5024012058203016,2020-10-11 20:36:29.231301,0.6,0.05
625,Inner,Colony,-0.503506556500448,2020-10-11 20:36:29.231301,0.6,0.05
626,Mineral Point,S Junction,-0.5037191360988231,2020-10-11 20:36:29.231301,0.6,0.05
627,S Thompson,Vondron,-0.5073205936695637,2020-10-11 20:36:29.231301,0.6,0.05
628,Raymond,Westchester,-0.5078676617815334,2020-10-11 20:36:29.231301,0.6,0.05
629,Beld,Gilson,-0.5083283177497337,2020-10-11 20:36:29.231301,0.6,0.05
630,Vondron,Mustang,-0.5086988182560686,2020-10-11 20:36:29.231301,0.6,0.05
631,S Park,Erin,-0.509112136064336,2020-10-11 20:36:29.231301,0.6,0.05
632,Middleton,South,-0.509846164595381,2020-10-11 20:36:29.231301,0.6,0.05
633,Mineral Point,Robin,-0.5110872960065028,2020-10-11 20:36:29.231301,0.6,0.05
634,D'onofrio,S High Point,-0.5137497833614024,2020-10-11 20:36:29.231301,0.6,0.05
635,University Green,Pleasant View,-0.5139580175395353,2020-10-11 20:36:29.231301,0.6,0.05
636,Tompkins,Herro,-0.5172043508565805,2020-10-11 20:36:29.231301,0.6,0.05
637,North,Toussaint,-0.5188454259115476,2020-10-11 20:36:29.231301,0.6,0.05
638,Allen,Mendota,-0.5210611961114344,2020-10-11 20:36:29.231301,0.6,0.05
639,Cottage Grove,S Thompson,-0.5215488972506263,2020-10-11 20:36:29.231301,0.6,0.05
640,Reetz,Marvin,-0.5236536684213855,2020-10-11 20:36:29.231301,0.6,0.05
641,E Johnson,N Dickinson,-0.5246981637957174,2020-10-11 20:36:29.231301,0.6,0.05
642,W Verona,N Main,-0.5285915375225021,2020-10-11 20:36:29.231301,0.6,0.05
643,Hayes,Morningside,-0.5306715853808855,2020-10-11 20:36:29.231301,0.6,0.05
644,North Star,Dominion,-0.5325297329702965,2020-10-11 20:36:29.231301,0.6,0.05
645,Kendall,N Franklin,-0.5331155920339052,2020-10-11 20:36:29.231301,0.6,0.05
646,S Segoe,Waukesha,-0.5334174925172344,2020-10-11 20:36:29.231301,0.6,0.05
647,Acewood,Martha,-0.533670688073848,2020-10-11 20:36:29.231301,0.6,0.05
648,Commonwealth,Leonard,-0.5358451247348579,2020-10-11 20:36:29.231301,0.6,0.05
649,Wyalusing,Aztalan,-0.5366506702657905,2020-10-11 20:36:29.231301,0.6,0.05
650,E Johnson,N Fourth,-0.5389032268224137,2020-10-11 20:36:29.231301,0.6,0.05
651,Pilgrim,Pilgrim,-0.5389330425250787,2020-10-11 20:36:29.231301,0.6,0.05
652,Lake Point,Hoboken,-0.5392957102925995,2020-10-11 20:36:29.231301,0.6,0.05
653,Hammersley,S Whitney,-0.5404538533679052,2020-10-11 20:36:29.231301,0.6,0.05
654,Langdon,N Henry,-0.5411910066014367,2020-10-11 20:36:29.231301,0.6,0.05
655,Beltline S,Highway Ramp,-0.5416450510242972,2020-10-11 20:36:29.231301,0.6,0.05
656,Fitchrona,Target,-0.5421126117119925,2020-10-11 20:36:29.231301,0.6,0.05
657,Junction,Old Sauk,-0.5427443200716001,2020-10-11 20:36:29.231301,0.6,0.05
658,University,Flambeau,-0.5427743663948205,2020-10-11 20:36:29.231301,0.6,0.05
659,Hardrock,Mckee,-0.5428833475619363,2020-10-11 20:36:29.231301,0.6,0.05
660,Branch,Franklin,-0.5453836057388162,2020-10-11 20:36:29.231301,0.6,0.05
661,Mckenna,Yorktown,-0.5469081350018188,2020-10-11 20:36:29.231301,0.6,0.05
662,Fish Hatchery,Midland,-0.5483915195262337,2020-10-11 20:36:29.231301,0.6,0.05
663,Discovery,Parmenter,-0.5488805643676142,2020-10-11 20:36:29.231301,0.6,0.05
664,Greenway,Applegate,-0.5544738240048874,2020-10-11 20:36:29.231301,0.6,0.05
665,Anderson,Hoffman,-0.5546726628392464,2020-10-11 20:36:29.231301,0.6,0.05
666,Tennyson,N Sherman,-0.5557039144114826,2020-10-11 20:36:29.231301,0.6,0.05
667,E Gorham,N Blount,-0.556686392654682,2020-10-11 20:36:29.231301,0.6,0.05
668,Watts,Commerce,-0.557351679114601,2020-10-11 20:36:29.231301,0.6,0.05
669,Fish Hatchery,Plaenert,-0.558367221957585,2020-10-11 20:36:29.231301,0.6,0.05
670,S Thompson,Droster,-0.558895992262864,2020-10-11 20:36:29.231301,0.6,0.05
671,N Breese,Hoyt,-0.559722146122454,2020-10-11 20:36:29.231301,0.6,0.05
672,Park Lawn,Maywood,-0.5618927895570516,2020-10-11 20:36:29.231301,0.6,0.05
673,Deming,John Deere,-0.5624281628787451,2020-10-11 20:36:29.231301,0.6,0.05
674,Fourier,J Q Hammons,-0.5627228306805496,2020-10-11 20:36:29.231301,0.6,0.05
675,Donna,Park,-0.5635400878441892,2020-10-11 20:36:29.231301,0.6,0.05
676,Murphy,Green,-0.5635971771081578,2020-10-11 20:36:29.231301,0.6,0.05
677,Zeier,Shopko,-0.5653759454251663,2020-10-11 20:36:29.231301,0.6,0.05
678,S Park,W Washington,-0.5683325799011869,2020-10-11 20:36:29.231301,0.6,0.05
679,W Olin,Lake,-0.5781954895416842,2020-10-11 20:36:29.231301,0.6,0.05
680,Mckenna,Pilgrim,-0.5793410687770346,2020-10-11 20:36:29.231301,0.6,0.05
681,Odana,S Segoe,-0.5800623409471848,2020-10-11 20:36:29.231301,0.6,0.05
682,Vondron,E Buckeye,-0.5802676344084673,2020-10-11 20:36:29.231301,0.6,0.05
683,Walter,Dawes,-0.5828095339268342,2020-10-11 20:36:29.231301,0.6,0.05
684,Londonderry,Packers,-0.5830405092675344,2020-10-11 20:36:29.231301,0.6,0.05
685,W Towne Ring,W Towne Mall,-0.5882460636438598,2020-10-11 20:36:29.231301,0.6,0.05
686,S Whitney,Bartlett,-0.5904814995543406,2020-10-11 20:36:29.231301,0.6,0.05
687,Troy,Goodland,-0.5937966615727962,2020-10-11 20:36:29.231301,0.6,0.05
688,Milwaukee,Kurt,-0.5938250423653342,2020-10-11 20:36:29.231301,0.6,0.05
689,Fitchrona,Hy-vee,-0.5938983809557011,2020-10-11 20:36:29.231301,0.6,0.05
690,E Buckeye,Woodvale,-0.5944174192296882,2020-10-11 20:36:29.231301,0.6,0.05
691,Division,Oakridge,-0.596028762030681,2020-10-11 20:36:29.231301,0.6,0.05
692,Old Sauk,Excelsior,-0.5978144641458226,2020-10-11 20:36:29.231301,0.6,0.05
693,E Verona,S Main,-0.5986242368598725,2020-10-11 20:36:29.231301,0.6,0.05
694,Lien,E Washington,-0.6021417581770122,2020-10-11 20:36:29.231301,0.6,0.05
695,North Star,Orion,-0.6033991748630952,2020-10-11 20:36:29.231301,0.6,0.05
696,University,Princeton,-0.6090068532047336,2020-10-11 20:36:29.231301,0.6,0.05
697,Mendota,Gateway,-0.6102675280837742,2020-10-11 20:36:29.231301,0.6,0.05
698,S Midvale,Tokay,-0.6107186356084671,2020-10-11 20:36:29.231301,0.6,0.05
699,Junction,City Center W,-0.6134193584600578,2020-10-11 20:36:29.231301,0.6,0.05
700,N First,E Johnson,-0.6148057400735064,2020-10-11 20:36:29.231301,0.6,0.05
701,Prairie,Pioneer,-0.6163738395661678,2020-10-11 20:36:29.231301,0.6,0.05
702,Speedway,S Franklin,-0.6176312173910636,2020-10-11 20:36:29.231301,0.6,0.05
703,Todd,Pelham,-0.6205186751189601,2020-10-11 20:36:29.231301,0.6,0.05
704,N Pleasant View,E T C Building,-0.6229055176255973,2020-10-11 20:36:29.231301,0.6,0.05
705,Parmenter,Lee,-0.6243984699364977,2020-10-11 20:36:29.231301,0.6,0.05
706,Park,Pheasant Branch,-0.6247460244239539,2020-10-11 20:36:29.231301,0.6,0.05
707,W Badger,Cypress,-0.6251530786345709,2020-10-11 20:36:29.231301,0.6,0.05
708,School,Havey,-0.6279504016439298,2020-10-11 20:36:29.231301,0.6,0.05
709,Observatory,Elm,-0.6286599877086748,2020-10-11 20:36:29.231301,0.6,0.05
710,Odana,Anthony,-0.6289134557442252,2020-10-11 20:36:29.231301,0.6,0.05
711,N Fair Oaks,Lexington,-0.6308570142964336,2020-10-11 20:36:29.231301,0.6,0.05
712,Parview,Murphy,-0.6327710382497931,2020-10-11 20:36:29.231301,0.6,0.05
713,E Buckeye,S Stoughton E,-0.6329954608571801,2020-10-11 20:36:29.231301,0.6,0.05
714,Junction,Prairie Towne,-0.6330014592147688,2020-10-11 20:36:29.231301,0.6,0.05
715,S Whitney,South Hill,-0.6425736151956744,2020-10-11 20:36:29.231301,0.6,0.05
716,Post,Todd,-0.6437126813755221,2020-10-11 20:36:29.231301,0.6,0.05
717,E Wilson,S Franklin,-0.644032989070335,2020-10-11 20:36:29.231301,0.6,0.05
718,E Washington,Wright,-0.644416447261651,2020-10-11 20:36:29.231301,0.6,0.05
719,Wright,Straubel,-0.646411683195133,2020-10-11 20:36:29.231301,0.6,0.05
720,Commercial N,N Fair Oaks,-0.6471241698532714,2020-10-11 20:36:29.231301,0.6,0.05
721,Northport,Dryden,-0.6471939787904664,2020-10-11 20:36:29.231301,0.6,0.05
722,Eastpark,E Terrace,-0.6487112914893649,2020-10-11 20:36:29.231301,0.6,0.05
723,Dempsey,Hynek,-0.6511554949431195,2020-10-11 20:36:29.231301,0.6,0.05
724,Kinsman,N Stoughton,-0.6568061871519888,2020-10-11 20:36:29.231301,0.6,0.05
725,American,Tancho,-0.6574288825032892,2020-10-11 20:36:29.231301,0.6,0.05
726,Post,Leopold,-0.6597260380274574,2020-10-11 20:36:29.231301,0.6,0.05
727,J Q Hammons,Houlihans,-0.6601043061084465,2020-10-11 20:36:29.231301,0.6,0.05
728,Old Middleton,Eau Claire,-0.6603842869590112,2020-10-11 20:36:29.231301,0.6,0.05
729,Nakoma,Spring,-0.6635981147494674,2020-10-11 20:36:29.231301,0.6,0.05
730,Tokay,Wedgewood,-0.6637685485417228,2020-10-11 20:36:29.231301,0.6,0.05
731,Market,Aspen,-0.6657300907410704,2020-10-11 20:36:29.231301,0.6,0.05
732,Swanton,Easley,-0.667328967784393,2020-10-11 20:36:29.231301,0.6,0.05
733,E Springs,Pet Smart,-0.6698197621968182,2020-10-11 20:36:29.231301,0.6,0.05
734,E Cheryl,Big Bluestem,-0.6722635923633903,2020-10-11 20:36:29.231301,0.6,0.05
735,Langdon,N Park,-0.6734893310272119,2020-10-11 20:36:29.231301,0.6,0.05
736,Cottage Grove,Flora,-0.6759280397809523,2020-10-11 20:36:29.231301,0.6,0.05
737,Starker,Angel Crest,-0.6760012060183246,2020-10-11 20:36:29.231301,0.6,0.05
738,Tennyson,Eliot,-0.6761589313737655,2020-10-11 20:36:29.231301,0.6,0.05
739,Fordem,Lakewood,-0.6784629328556531,2020-10-11 20:36:29.231301,0.6,0.05
740,Observatory,Babcock,-0.6818900933623706,2020-10-11 20:36:29.231301,0.6,0.05
741,Science,S Whitney,-0.6871965152359056,2020-10-11 20:36:29.231301,0.6,0.05
742,Sawmill,Ramsgate,-0.6882140336105054,2020-10-11 20:36:29.231301,0.6,0.05
743,Montclair,Pleasant View,-0.6897548248306614,2020-10-11 20:36:29.231301,0.6,0.05
744,Walnut,Observatory,-0.6898523172612706,2020-10-11 20:36:29.231301,0.6,0.05
745,Hardrock,Limestone,-0.6913147590788729,2020-10-11 20:36:29.231301,0.6,0.05
746,Mineral Point,Westmorland,-0.6919762710236566,2020-10-11 20:36:29.231301,0.6,0.05
747,Ski,Girl Scouts,-0.6922015402323818,2020-10-11 20:36:29.231301,0.6,0.05
748,Regent,Rennebohm,-0.6937152666088728,2020-10-11 20:36:29.231301,0.6,0.05
749,Oakridge,Evergreen,-0.6981659838793314,2020-10-11 20:36:29.231301,0.6,0.05
750,Deming,Murphy,-0.699938683344385,2020-10-11 20:36:29.231301,0.6,0.05
751,S Whitney,Tolman,-0.7044994912019845,2020-10-11 20:36:29.231301,0.6,0.05
752,Odana,Medical,-0.70592279434184,2020-10-11 20:36:29.231301,0.6,0.05
753,Mckenna,Elver Park,-0.7211358064962852,2020-10-11 20:36:29.231301,0.6,0.05
754,S Whitney,Piping Rock,-0.7284633508459587,2020-10-11 20:36:29.231301,0.6,0.05
755,Troy,Lerdahl,-0.7336392949271847,2020-10-11 20:36:29.231301,0.6,0.05
756,Old Sauk,N Westfield,-0.7337632943084659,2020-10-11 20:36:29.231301,0.6,0.05
757,Portage,Rieder,-0.7358520910345346,2020-10-11 20:36:29.231301,0.6,0.05
758,Prairie,Lomax,-0.7382148251644687,2020-10-11 20:36:29.231301,0.6,0.05
759,N Thompson,Meadows,-0.7388715179294831,2020-10-11 20:36:29.231301,0.6,0.05
760,Atwood,Cottage Grove,-0.7403103205902546,2020-10-11 20:36:29.231301,0.6,0.05
761,Buckeye,Davies,-0.7404430634147892,2020-10-11 20:36:29.231301,0.6,0.05
762,Allen,Century,-0.7411155161895837,2020-10-11 20:36:29.231301,0.6,0.05
763,Pilgrim,Sara,-0.7421954362579158,2020-10-11 20:36:29.231301,0.6,0.05
764,Mineral Point,Memorial High,-0.7476072051051259,2020-10-11 20:36:29.231301,0.6,0.05
765,Watts,Woodmans,-0.7507614431897831,2020-10-11 20:36:29.231301,0.6,0.05
766,Lien,Parkside,-0.7519152818440936,2020-10-11 20:36:29.231301,0.6,0.05
767,E Washington,Yahara,-0.7541526457993267,2020-10-11 20:36:29.231301,0.6,0.05
768,S Park,Park House,-0.754891853356011,2020-10-11 20:36:29.231301,0.6,0.05
769,International,Air Freight,-0.7627389967013231,2020-10-11 20:36:29.231301,0.6,0.05
770,Badger,Nob Hill,-0.7632412823739916,2020-10-11 20:36:29.231301,0.6,0.05
771,S Thompson,Grafton,-0.7660719736265729,2020-10-11 20:36:29.231301,0.6,0.05
772,Donna,Northbrook,-0.7716889699814306,2020-10-11 20:36:29.231301,0.6,0.05
773,Science,505,-0.772787637362653,2020-10-11 20:36:29.231301,0.6,0.05
774,Crawford,Helene,-0.7750745107289354,2020-10-11 20:36:29.231301,0.6,0.05
775,Capital,Old Middleton,-0.7770389055076978,2020-10-11 20:36:29.231301,0.6,0.05
776,Oak,Commercial,-0.7890380271703847,2020-10-11 20:36:29.231301,0.6,0.05
777,Monroe,Knickerbocker,-0.7891941062048691,2020-10-11 20:36:29.231301,0.6,0.05
778,Muir Field,Lindfield,-0.7936124984059563,2020-10-11 20:36:29.231301,0.6,0.05
779,Sherman,Mcguire,-0.7988428573031944,2020-10-11 20:36:29.231301,0.6,0.05
780,Milwaukee,Dempsey,-0.798845703939254,2020-10-11 20:36:29.231301,0.6,0.05
781,Beltline N,Todd,-0.7989096460607529,2020-10-11 20:36:29.231301,0.6,0.05
782,Severn,S Thompson,-0.8017793313443508,2020-10-11 20:36:29.231301,0.6,0.05
783,Observatory,Liz Waters,-0.8045137431894108,2020-10-11 20:36:29.231301,0.6,0.05
784,Delaware,Dakota,-0.8080993089634636,2020-10-11 20:36:29.231301,0.6,0.05
785,E Washington,Mendota,-0.8095991704407812,2020-10-11 20:36:29.231301,0.6,0.05
786,Research Park,Lacy,-0.8148841261644899,2020-10-11 20:36:29.231301,0.6,0.05
787,S Thompson,E Buckeye,-0.8160193981547141,2020-10-11 20:36:29.231301,0.6,0.05
788,Tokay,Charles,-0.8164173909948349,2020-10-11 20:36:29.231301,0.6,0.05
789,Muir Field,Gladstone,-0.8164622506106547,2020-10-11 20:36:29.231301,0.6,0.05
790,University,N Blackhawk,-0.8225328252887221,2020-10-11 20:36:29.231301,0.6,0.05
791,Mineral Point,S Owen,-0.823143397764784,2020-10-11 20:36:29.231301,0.6,0.05
792,Rogers,Rutledge,-0.8269555522115501,2020-10-11 20:36:29.231301,0.6,0.05
793,Hammersley,Frisch,-0.8269625292674625,2020-10-11 20:36:29.231301,0.6,0.05
794,N Thompson,Swanton,-0.8281532790744695,2020-10-11 20:36:29.231301,0.6,0.05
795,Speedway,Highland,-0.8326710738769065,2020-10-11 20:36:29.231301,0.6,0.05
796,Monroe,Glenway,-0.8370047131875059,2020-10-11 20:36:29.231301,0.6,0.05
797,W Wilson,S Bassett,-0.8376267093555361,2020-10-11 20:36:29.231301,0.6,0.05
798,S Whitney,Schroeder,-0.8388184634782283,2020-10-11 20:36:29.231301,0.6,0.05
799,S Sprecher,Dominion,-0.8402186278499397,2020-10-11 20:36:29.231301,0.6,0.05
800,E Washington,Reindahl,-0.8467013670075119,2020-10-11 20:36:29.231301,0.6,0.05
801,West Transfer Point,Tokay,-0.8477213836889721,2020-10-11 20:36:29.231301,0.6,0.05
802,Moorland,Badger,-0.8505438403941014,2020-10-11 20:36:29.231301,0.6,0.05
803,S Thompson,Rustic Wood,-0.8544728139069442,2020-10-11 20:36:29.231301,0.6,0.05
804,Tompkins,Groveland,-0.8593719355580371,2020-10-11 20:36:29.231301,0.6,0.05
805,Dempsey,Overpass,-0.8596504676818739,2020-10-11 20:36:29.231301,0.6,0.05
806,Turner,Ruth,-0.8599832121053359,2020-10-11 20:36:29.231301,0.6,0.05
807,Merryturn,Sudbury,-0.8604265393625731,2020-10-11 20:36:29.231301,0.6,0.05
808,Lien,Thierer,-0.8640886938393207,2020-10-11 20:36:29.231301,0.6,0.05
809,N Sherman,Fordem,-0.8682021355274206,2020-10-11 20:36:29.231301,0.6,0.05
810,Mineral Point,Berwyn,-0.8710745480645845,2020-10-11 20:36:29.231301,0.6,0.05
811,South Transfer Point,S Park,-0.8722880510822661,2020-10-11 20:36:29.231301,0.6,0.05
812,S Midvale,Cherokee,-0.8725517506995892,2020-10-11 20:36:29.231301,0.6,0.05
813,City View,Burke,-0.8824342130104701,2020-10-11 20:36:29.231301,0.6,0.05
814,S Stoughton E,Dean East,-0.8836020540268258,2020-10-11 20:36:29.231301,0.6,0.05
815,N Fair Oaks,Chicago,-0.8859574750824659,2020-10-11 20:36:29.231301,0.6,0.05
816,Langley,Dell,-0.8890756500596402,2020-10-11 20:36:29.231301,0.6,0.05
817,Offshore,Yellowstone,-0.8936821815151317,2020-10-11 20:36:29.231301,0.6,0.05
818,Vondron,D A T C P Building,-0.8946128594600662,2020-10-11 20:36:29.231301,0.6,0.05
819,Pflaum,Groveland,-0.8983086268575046,2020-10-11 20:36:29.231301,0.6,0.05
820,Struck,Watts,-0.9090340842616326,2020-10-11 20:36:29.231301,0.6,0.05
821,Cottage Grove,North Star,-0.9139206034940424,2020-10-11 20:36:29.231301,0.6,0.05
822,Mineral Point,Grand Canyon,-0.9181216325262056,2020-10-11 20:36:29.231301,0.6,0.05
823,Schroeder,Saybrook,-0.9197803673279968,2020-10-11 20:36:29.231301,0.6,0.05
824,S Gammon,Schroeder,-0.9255404758032671,2020-10-11 20:36:29.231301,0.6,0.05
825,Mohawk,Seminole,-0.9305890837826352,2020-10-11 20:36:29.231301,0.6,0.05
826,Greenway,Coho,-0.9326588536155089,2020-10-11 20:36:29.231301,0.6,0.05
827,Commercial S,N Fair Oaks,-0.9413175246589683,2020-10-11 20:36:29.231301,0.6,0.05
828,Atlas,Argosy,-0.943374558491205,2020-10-11 20:36:29.231301,0.6,0.05
829,E Terrace,U W Health,-0.9444577006204842,2020-10-11 20:36:29.231301,0.6,0.05
830,Odana,Dearholt,-0.9462389903816428,2020-10-11 20:36:29.231301,0.6,0.05
831,Acewood,Goldfinch,-0.9509207281774379,2020-10-11 20:36:29.231301,0.6,0.05
832,Raymond,Cameron,-0.9537738972829678,2020-10-11 20:36:29.231301,0.6,0.05
833,Century,Branch,-0.9540344108734754,2020-10-11 20:36:29.231301,0.6,0.05
834,Chalet Gardens,Verona E,-0.9627688684196889,2020-10-11 20:36:29.231301,0.6,0.05
835,Northport,Troy,-0.9648140219279829,2020-10-11 20:36:29.231301,0.6,0.05
836,Cottage Grove,Drexel,-0.9654204122130838,2020-10-11 20:36:29.231301,0.6,0.05
837,Starker,Woodvale,-0.9692977416633106,2020-10-11 20:36:29.231301,0.6,0.05
838,Atwood,Oakridge,-0.9722871614787875,2020-10-11 20:36:29.231301,0.6,0.05
839,Branch,Maywood,-0.9728747888882677,2020-10-11 20:36:29.231301,0.6,0.05
840,Masthead,Island,-0.97726668067515,2020-10-11 20:36:29.231301,0.6,0.05
841,Parmenter,Donna,-0.9776404825404024,2020-10-11 20:36:29.231301,0.6,0.05
842,Raymond,Mckenna,-0.9814324159661434,2020-10-11 20:36:29.231301,0.6,0.05
843,South Towne,Royal,-0.9849765259824117,2020-10-11 20:36:29.231301,0.6,0.05
844,Portage,Tomscot,-0.9851484546101571,2020-10-11 20:36:29.231301,0.6,0.05
845,Tokay,U W Research Park,-0.9898639193086309,2020-10-11 20:36:29.231301,0.6,0.05
846,Speedway,Glenway,-0.9904030798412162,2020-10-11 20:36:29.231301,0.6,0.05
847,Milwaukee,Daffodil,-0.9921721135927901,2020-10-11 20:36:29.231301,0.6,0.05
848,Post,Traceway,-0.9945424926302819,2020-10-11 20:36:29.231301,0.6,0.05
849,Watts,Walmart,-0.9999508358670732,2020-10-11 20:36:29.231301,0.6,0.05
850,Crossroads,Wall,-1.005324486337631,2020-10-11 20:36:29.231301,0.6,0.05
851,E Cheryl,Crinkle Root,-1.005758996900422,2020-10-11 20:36:29.231301,0.6,0.05
852,N Sherman,Commercial,-1.0091797441504655,2020-10-11 20:36:29.231301,0.6,0.05
853,Tree,S Gammon,-1.0092092095248022,2020-10-11 20:36:29.231301,0.6,0.05
854,W Broadway,Bridge,-1.0156423629461244,2020-10-11 20:36:29.231301,0.6,0.05
855,Lake Mendota,Lot Q,-1.0245532095104688,2020-10-11 20:36:29.231301,0.6,0.05
856,Portage,Derek,-1.025336304599231,2020-10-11 20:36:29.231301,0.6,0.05
857,Wyalusing,Stockbridge,-1.0279125547075214,2020-10-11 20:36:29.231301,0.6,0.05
858,Hoepker,Legacy,-1.031993762710486,2020-10-11 20:36:29.231301,0.6,0.05
859,Buckeye,Lakeview,-1.0333356982830058,2020-10-11 20:36:29.231301,0.6,0.05
860,Waldorf,Mansion Hill,-1.0350902331366068,2020-10-11 20:36:29.231301,0.6,0.05
861,Crescent,Red Arrow,-1.0371684420147531,2020-10-11 20:36:29.231301,0.6,0.05
862,Marsh,Voges,-1.0483160967079472,2020-10-11 20:36:29.231301,0.6,0.05
863,University,Ridge,-1.0537456172921393,2020-10-11 20:36:29.231301,0.6,0.05
864,E Buckeye,Dondee,-1.0612826202232042,2020-10-11 20:36:29.231301,0.6,0.05
865,Delaware,N Sherman,-1.0620414769861293,2020-10-11 20:36:29.231301,0.6,0.05
866,Schroeder,White Oaks,-1.072564872608479,2020-10-11 20:36:29.231301,0.6,0.05
867,Sherman,N Thornton,-1.0727693351673873,2020-10-11 20:36:29.231301,0.6,0.05
868,Odana,Grand Canyon,-1.0743560477028375,2020-10-11 20:36:29.231301,0.6,0.05
869,Shopko,Aberg,-1.075374988606712,2020-10-11 20:36:29.231301,0.6,0.05
870,Menomonie,Comanche,-1.0793243284533265,2020-10-11 20:36:29.231301,0.6,0.05
871,University,Spring Harbor,-1.0818636909999204,2020-10-11 20:36:29.231301,0.6,0.05
872,Agriculture,Dairy,-1.0822338109415255,2020-10-11 20:36:29.231301,0.6,0.05
873,University,Norman,-1.0942431815589433,2020-10-11 20:36:29.231301,0.6,0.05
874,Vondron,Dolores,-1.098154019597672,2020-10-11 20:36:29.231301,0.6,0.05
875,Parmenter,Century,-1.1044595910079282,2020-10-11 20:36:29.231301,0.6,0.05
876,Fish Hatchery,Emil,-1.1114758337118005,2020-10-11 20:36:29.231301,0.6,0.05
877,S Mills,Vilas,-1.1116048312125055,2020-10-11 20:36:29.231301,0.6,0.05
878,N High Point,Sauk Creek,-1.1133260800201028,2020-10-11 20:36:29.231301,0.6,0.05
879,S Whitney,Mineral Point,-1.1147928553464093,2020-10-11 20:36:29.231301,0.6,0.05
880,City View,Wall,-1.116023657853682,2020-10-11 20:36:29.231301,0.6,0.05
881,Muir Field,Tucson,-1.1192841903268627,2020-10-11 20:36:29.231301,0.6,0.05
882,Lake Mendota,Lot R,-1.1242654629770263,2020-10-11 20:36:29.231301,0.6,0.05
883,Mckee,Kapec,-1.1253031938361757,2020-10-11 20:36:29.231301,0.6,0.05
884,E Cheryl,No Oaks,-1.1303750767654228,2020-10-11 20:36:29.231301,0.6,0.05
885,O'keeffe,Prairie,-1.1309176755590666,2020-10-11 20:36:29.231301,0.6,0.05
886,E Washington,Melvin,-1.133990694099885,2020-10-11 20:36:29.231301,0.6,0.05
887,Commercial,Redland,-1.1375583245277887,2020-10-11 20:36:29.231301,0.6,0.05
888,S Thompson,Forge,-1.1384273444736306,2020-10-11 20:36:29.231301,0.6,0.05
889,S Whitney,Kroncke,-1.138707907767403,2020-10-11 20:36:29.231301,0.6,0.05
890,S Midvale,Odana,-1.139643389997851,2020-10-11 20:36:29.231301,0.6,0.05
891,Raymond,Frisch,-1.14434195320366,2020-10-11 20:36:29.231301,0.6,0.05
892,Raymond,Lewon,-1.1511937243296804,2020-10-11 20:36:29.231301,0.6,0.05
893,Odana,Research Park,-1.1525427763575935,2020-10-11 20:36:29.231301,0.6,0.05
894,Acewood,Onyx,-1.1542930846623298,2020-10-11 20:36:29.231301,0.6,0.05
895,N Pleasant View,Fairway,-1.1568014692869122,2020-10-11 20:36:29.231301,0.6,0.05
896,Junction,U W Health,-1.1570484447634146,2020-10-11 20:36:29.231301,0.6,0.05
897,Raymond,Gilbert,-1.1630379993219162,2020-10-11 20:36:29.231301,0.6,0.05
