X,Y,OBJECTID,IntersectionID,InterDescription,Lat,Lon,Weekday,Saturday,Sunday,Weekday_1_79,Saturday_1_79,Sunday_1_79,WkdCash,WkdSvc,WkdBdPerSvc,DotSize
-89.4636379505767,43.0500210648455,1666,655,,43.050029,-89.463644,12.48,2,1.34,0,0,0,0,0,0,62406.39
-89.451122954467,43.0500890641883,1667,656,,43.050097,-89.451129,23.87,7.68,4.02,0,0,0,0,0,0,119329.11
-89.5031449389092,43.0501720669462,1668,657,,43.05018,-89.503151,52.61,54.72,41,0,0,0,0,0,0,263036.79
-89.4002169688152,43.049891061849,1669,658,,43.049899,-89.400223,11.14,3.68,3,0,0,0,0,0,0,55708.98
-89.4469439560333,43.0506770640599,1670,659,,43.050685,-89.44695,9.81,4.33,3.02,0,0,0,0,0,0,49049.19
-89.3779399761534,43.0511540603681,1671,660,,43.051162,-89.377946,0.45,0.33,0,0,0,0,0,0,0,2244.8
-89.3948629706356,43.0519170610954,1672,661,,43.051925,-89.394869,35.45,16.33,15.33,0,0,0,0,0,0,177255.08
-89.5178109352016,43.0519610672628,1673,662,,43.051969,-89.517817,38.64,3.01,4.67,0,0,0,0,0,0,193221.88
-89.3839769742897,43.0531010600151,1674,663,,43.053109,-89.383983,2.81,2,0,0,0,0,0,0,0,14070.55
-89.4511259546182,43.0535470638743,1675,664,,43.053555,-89.451132,57.52,23.03,16.75,0,0,0,0,0,0,287600.82
-89.4548909526376,43.0535990642994,1676,665,,43.053607,-89.454897,11.98,3.01,3.02,0,0,0,0,0,0,59884.62
-89.4586019522603,43.0536190645621,1677,666,,43.053627,-89.458608,16.44,1,3.01,0,0,0,0,0,0,82217.32
-89.3921649711989,43.0539880605958,1678,667,,43.053996,-89.392171,34.42,9.69,6.74,0,0,0,0,0,0,172081.52
-89.3990089690801,43.054235060509,1679,668,,43.054243,-89.399015,28.55,4.02,6,0,0,0,0,0,0,142745.68
-89.4321519594461,43.0550350622119,1680,669,,43.055043,-89.432158,29.96,3,0,0,0,0,0,0,0,149797.45
-89.5228359333671,43.0550780672995,1681,670,,43.055086,-89.522842,9.9,3.01,3.67,0,0,0,0,0,0,49500.78
-89.4419059562809,43.0557950632106,1682,671,,43.055803,-89.441912,8.06,1.67,1.34,0,0,0,0,0,0,40315.93
-89.3819129741996,43.0560110592007,1683,672,,43.056019,-89.381919,21.7,0,0,0,0,0,0,0,0,108489.49
-89.4731209472857,43.0562310645962,1684,673,,43.056239,-89.473127,13.92,6.68,2.01,0,0,0,0,0,0,69588.21
-89.2950829996475,43.0563480544697,1685,674,,43.056356,-89.295089,7.23,0,0,0,0,0,0,0,0,36146.69
-89.4963679398886,43.056578066037,1686,675,,43.056586,-89.496374,9.79,14.7,6.67,0,0,0,0,0,0,48938.28
-89.3987859685756,43.0568540600215,1687,676,,43.056862,-89.398792,58.91,22.05,16.38,0,0,0,0,0,0,294544.78
-89.4288369606466,43.0572690618088,1688,677,,43.057277,-89.428843,51.35,9.33,12.76,0,0,0,0,0,0,256744.41
-89.4418999565046,43.0574490626183,1689,678,,43.057457,-89.441906,5.04,1.67,0,0,0,0,0,0,0,25197.46
-89.3196589917729,43.0584310553623,1690,679,,43.058439,-89.319665,2.67,0,0,0,0,0,0,0,0,13360.18
-89.3150999938779,43.0585160550284,1691,680,,43.058524,-89.315106,0.33,0,0,0,0,0,0,0,0,1670.02
-89.4418999562027,43.0590830619933,1692,681,,43.059091,-89.441906,5.04,0.67,0,0,0,0,0,0,0,25197.46
-89.4040279676756,43.0598800605052,1693,682,,43.059888,-89.404034,54.05,9.38,7.33,0,0,0,0,0,0,270267.99
-89.4007669676564,43.0598890600204,1694,683,,43.059897,-89.400773,138.59,45.77,44.46,0,0,0,0,0,0,692935.67
-89.5027519383635,43.0607000652142,1695,684,,43.060708,-89.502758,89.76,11.67,9,0,0,0,0,0,0,448820.55
-89.4437209552983,43.0607510623489,1696,685,,43.060759,-89.443727,6.72,0.67,0,0,0,0,0,0,0,33596.61
-89.4971099391929,43.06074906503,1697,686,,43.060757,-89.497116,24.23,8.33,5,0,0,0,0,0,0,121133.53
-89.438731957406,43.0607770614772,1698,687,,43.060785,-89.438738,18.14,3.67,1.67,0,0,0,0,0,0,90710.84
-89.4474359538587,43.0607840624696,1699,688,,43.060792,-89.447442,13.89,4.33,3.35,0,0,0,0,0,0,69432.99
-89.4920019418146,43.060794065243,1700,689,,43.060802,-89.492008,24.67,11.33,6,0,0,0,0,0,0,123367.6
-89.4511239536442,43.0608210622775,1701,690,,43.060829,-89.45113,16.9,4,3.01,0,0,0,0,0,0,84507.6
-89.4784209458679,43.0608450641941,1702,691,,43.060853,-89.478427,7.37,1,0.33,0,0,0,0,0,0,36836.89
-89.4721449465263,43.0608830632782,1703,692,,43.060891,-89.472151,29.25,5.01,3.67,0,0,0,0,0,0,146267.05
-89.4575639508146,43.060896063044,1704,693,,43.060904,-89.45757,38.34,2,1.34,0,0,0,0,0,0,191700.45
-89.4261809607735,43.0621750607476,1705,694,,43.062183,-89.426187,10.34,0,0,0,0,0,0,0,0,51725
-89.3153079928703,43.0621660546331,1706,695,,43.062174,-89.315314,5.73,1.34,2.01,0,0,0,0,0,0,28646.61
-89.3141129929694,43.0621920547177,1707,696,,43.0622,-89.314119,30.22,4.01,6.04,0,0,0,0,0,0,151123.46
-89.3032019970324,43.0623850538644,1708,697,,43.062393,-89.303208,3.01,0,0,0,0,0,0,0,0,15074.31
-89.2976239982552,43.0624250537867,1709,698,,43.062433,-89.29763,2.81,0,0.67,0,0,0,0,0,0,14069.11
-89.4362349572627,43.0625750616045,1710,699,,43.062583,-89.436241,4.37,0.33,0.67,0,0,0,0,0,0,21837.8
-89.4040499665086,43.0631410598956,1711,700,,43.063149,-89.404056,82.31,18.75,14.67,0,0,0,0,0,0,411561.86
-89.4007779674147,43.0631750592983,1712,701,,43.063183,-89.400784,41.99,25.03,20.79,0,0,0,0,0,0,209947.84
-89.4934669407977,43.0633290644627,1713,702,,43.063337,-89.493473,26.57,0,0,0,0,0,0,0,0,132827.84
-89.4716369474667,43.0639320629216,1714,703,,43.06394,-89.471643,7.45,1,1.67,0,0,0,0,0,0,37270.03
-89.5077219364664,43.0639230653304,1715,704,,43.063931,-89.507728,2.34,0,0,0,0,0,0,0,0,11720.1
-89.5173839339666,43.0640710653835,1716,705,,43.064079,-89.51739,10.8,0,0,0,0,0,0,0,0,54010.4
-89.4040589670602,43.0653160593791,1717,706,,43.065324,-89.404065,91.33,18.75,16,0,0,0,0,0,0,456645.34
-89.314387992861,43.0662710537102,1718,707,,43.066279,-89.314394,3.7,1.67,1.34,0,0,0,0,0,0,18504.7
-89.2914369992731,43.06729505301,1719,708,,43.067303,-89.291443,3.89,0,0,0,0,0,0,0,0,19471.35
-89.493304939931,43.0675040637059,1720,709,,43.067512,-89.493311,4.91,0,0,0,0,0,0,0,0,24556.41
-89.400979967869,43.0676560582438,1721,710,,43.067664,-89.400986,164.29,57.43,36.91,0,0,0,0,0,0,821433.8
-89.404046966731,43.067706058845,1722,711,,43.067714,-89.404053,240.24,72.2,62.5,0,0,0,0,0,0,1201200.28
-89.4073469660211,43.0677450589117,1723,712,,43.067753,-89.407353,76.12,51.41,32.82,0,0,0,0,0,0,380604.34
-89.4212359610793,43.0678880595854,1724,713,,43.067896,-89.421242,12.43,3,5.03,0,0,0,0,0,0,62153.73
-89.423776960351,43.0679110599198,1725,714,,43.067919,-89.423783,44.22,15,11.73,0,0,0,0,0,0,221075.73
-89.4684249474113,43.0680460626151,1726,715,,43.068054,-89.468431,45.68,7.06,10.02,0,0,0,0,0,0,228399.52
-89.4474729532961,43.0680700611941,1727,716,,43.068078,-89.447479,17.08,1.33,4.34,0,0,0,0,0,0,85389.32
-89.4734949455031,43.0680810623419,1728,717,,43.068089,-89.473501,4.58,0.33,0,0,0,0,0,0,0,22882.11
-89.4990019389202,43.0684190643115,1729,718,,43.068427,-89.499008,2.34,0,0,0,0,0,0,0,0,11720.1
-89.5025219370591,43.0684170643677,1730,719,,43.068425,-89.502528,10.49,0,0,0,0,0,0,0,0,52461.41
-89.392442969512,43.0688500578672,1731,720,,43.068858,-89.392449,48.68,17.7,13.67,0,0,0,0,0,0,243380.29
-89.4632459492929,43.0689870621677,1732,721,,43.068995,-89.463252,50.22,2.34,3.68,0,0,0,0,0,0,251100.1
-89.4543639513251,43.0689990618137,1733,722,,43.069007,-89.45437,33.26,1.67,2,0,0,0,0,0,0,166279.4
-89.4024719664305,43.069338058928,1734,723,,43.069346,-89.402478,0,0,0,0,0,0,0,0,0,0
-89.4442249550671,43.0694450609528,1735,724,,43.069453,-89.444231,22.44,1.67,2,0,0,0,0,0,0,112178.13
-89.3935789695773,43.069683057743,1736,725,,43.069691,-89.393585,0.33,1.02,0,0,0,0,0,0,0,1667.42
-89.3143269931885,43.069894053421,1737,726,,43.069902,-89.314333,5.81,1,3.02,0,0,0,0,0,0,29064.7
-89.3906609702554,43.0701080579419,1738,727,,43.070116,-89.390667,52.75,14.03,14.67,0,0,0,0,0,0,263767.5
-89.2818380018422,43.0704150513225,1739,728,,43.070423,-89.281844,1.11,0,0,0,0,0,0,0,0,5566.99
-89.4237519598924,43.0708270591287,1740,729,,43.070835,-89.423758,3.11,0,0,0,0,0,0,0,0,15573.12
-89.4008469673566,43.0709630580567,1741,730,,43.070971,-89.400853,502.55,144.21,84.78,0,0,0,0,0,0,2512772.74
-89.4040909662177,43.0710150579689,1742,731,,43.071023,-89.404097,231.57,37.1,28.33,0,0,0,0,0,0,1157868.46
-89.314129992896,43.0712360537494,1743,732,,43.071244,-89.314136,5.25,1.34,2.01,0,0,0,0,0,0,26264.52
-89.3888859706343,43.0713670572673,1744,733,,43.071375,-89.388892,230.85,24.06,16.67,0,0,0,0,0,0,1154273.68
-89.436276956314,43.0715000603358,1745,734,,43.071508,-89.436283,13.06,0.33,1,0,0,0,0,0,0,65297.72
-89.3974249683915,43.0726500580396,1746,735,,43.072658,-89.397431,2248.49,525.13,499.02,0,0,0,0,0,0,11242429.16
-89.4286569591401,43.0720660592808,1747,736,,43.072074,-89.428663,161.12,41.47,28.41,0,0,0,0,0,0,805580.77
-89.3871109705163,43.0726200575227,1748,737,,43.072628,-89.387117,31.61,7.33,8,0,0,0,0,0,0,158073
-89.3916739694351,43.0722680571804,1749,738,,43.072276,-89.39168,241.03,6.44,1.67,0,0,0,0,0,0,1205157.31
-89.4641539483611,43.0729200613637,1750,739,,43.072928,-89.46416,426.19,100.93,93.2,0,0,0,0,0,0,2130950.35
-89.3021119953934,43.0732610523982,1751,740,,43.073269,-89.302118,0.33,0,0,0,0,0,0,0,0,1668.31
-89.2914699992265,43.0734220514785,1752,741,,43.07343,-89.291476,4.26,2.67,1,0,0,0,0,0,0,21316.4
-89.3921789697167,43.0738190571007,1753,742,,43.073827,-89.392185,175.86,86.08,43.18,0,0,0,0,0,0,879277.07
-89.2884090002267,43.0734480512779,1754,743,,43.073456,-89.288415,0.69,0,0,0,0,0,0,0,0,3468.73
-89.3117869934832,43.0735540524927,1755,744,,43.073562,-89.311793,0,0,0,0,0,0,0,0,0,0
-89.2829030018384,43.073547051667,1756,745,,43.073555,-89.282909,4.64,2,3.33,0,0,0,0,0,0,23210.26
-89.3140829924191,43.0737800529513,1757,746,,43.073788,-89.314089,12.76,7.35,3.69,0,0,0,0,0,0,63791.37
-89.3783959728281,43.0746260560885,1758,747,,43.074634,-89.378402,108.5,25.02,18.44,0,0,0,0,0,0,542479.86
-89.3880579707063,43.0747560564345,1759,748,,43.074764,-89.388064,235.71,158.58,123.88,0,0,0,0,0,0,1178574.95
-89.3916559694893,43.0748170567353,1760,749,,43.074825,-89.391662,468,199.07,158.55,0,0,0,0,0,0,2340015.34
-89.5186409320596,43.0750300636348,1761,750,,43.075038,-89.518647,35.75,5.67,5.67,0,0,0,0,0,0,178735.46
-89.412685962775,43.0751810583868,1762,751,,43.075189,-89.412692,420.51,36.69,19.77,0,0,0,0,0,0,2102537.29
-89.5074929354044,43.0751540633405,1763,752,,43.075162,-89.507499,14.92,0.67,0,0,0,0,0,0,0,74612.31
-89.3177239915208,43.0751720532647,1764,753,,43.07518,-89.31773,7.04,1.67,0.67,0,0,0,0,0,0,35216.12
-89.4569299496249,43.0752620601291,1765,754,,43.07527,-89.456936,78.1,0,0,0,0,0,0,0,0,390516.62
-89.4436499535984,43.0752660594603,1766,755,,43.075274,-89.443656,191.63,68.56,38.77,0,0,0,0,0,0,958152.29
-89.4466369536546,43.075273059917,1767,756,,43.075281,-89.446643,53.53,13.71,12.03,0,0,0,0,0,0,267636.84
-89.4511439512735,43.0752840603163,1768,757,,43.075292,-89.45115,357.52,285.96,162.09,0,0,0,0,0,0,1787607.92
-89.3767659739971,43.0757160555891,1769,758,,43.075724,-89.376772,72.36,30.68,24.82,0,0,0,0,0,0,361824.06
-89.3973369670911,43.075810056842,1770,759,,43.075818,-89.397343,747.78,147.82,103.1,0,0,0,0,0,0,3738916.46
-89.3886559702392,43.0763720566379,1771,760,,43.07638,-89.388662,111.49,21.02,0.33,0,0,0,0,0,0,557449.84
-89.3821099716427,43.0761360562928,1772,761,,43.076144,-89.382116,159.07,5,8.36,0,0,0,0,0,0,795341.26
-89.4159049624785,43.0764730576776,1773,762,,43.076481,-89.415911,1086.86,428.78,179.09,0,0,0,0,0,0,5434281.3
-89.5024039371092,43.0766300630154,1774,763,,43.076638,-89.50241,22.5,5.67,3,0,0,0,0,0,0,112475.27
-89.3925139686239,43.0767180566276,1775,764,,43.076726,-89.39252,2.23,6.67,0.67,0,0,0,0,0,0,11136.72
-89.2996339958206,43.0769500511386,1776,765,,43.076958,-89.29964,1.79,0,0,0,0,0,0,0,0,8971.45
-89.2958179972091,43.0770340510377,1777,766,,43.077042,-89.295824,5.23,0,0,0,0,0,0,0,0,26164.84
-89.2915209986548,43.0770770508333,1778,767,,43.077085,-89.291527,1.34,1.67,0.67,0,0,0,0,0,0,6723.23
-89.3862479710481,43.0779980562537,1779,768,,43.078006,-89.386254,106.37,18.02,1,0,0,0,0,0,0,531867.41
-89.3180389905027,43.0783350523321,1780,769,,43.078343,-89.318045,2.78,0,0,0,0,0,0,0,0,13916.85
-89.3787339730748,43.0785360554737,1781,770,,43.078544,-89.37874,134.88,47.33,38.81,0,0,0,0,0,0,674380.52
-89.368834976221,43.0788300547613,1782,771,,43.078838,-89.368841,70.65,28.04,15.07,0,0,0,0,0,0,353227.53
-89.3839869710381,43.0801850558576,1783,772,,43.080193,-89.383993,116.41,16.36,5.35,0,0,0,0,0,0,582058.22
-89.3161879916648,43.0797220521877,1784,773,,43.07973,-89.316194,1.56,0,0,0,0,0,0,0,0,7793.44
-89.375113973558,43.0810360550963,1785,774,,43.081044,-89.37512,117.87,35.67,38.47,0,0,0,0,0,0,589341.88
-89.5096799335177,43.0798740625636,1786,775,,43.079882,-89.509686,15.03,0,0,0,0,0,0,0,0,75169.12
-89.3238529883356,43.0799350521171,1787,776,,43.079943,-89.323859,7.21,3.67,3.02,0,0,0,0,0,0,36032.14
-89.3670469767141,43.0800860550462,1788,777,,43.080094,-89.367053,64.86,23.35,8.38,0,0,0,0,0,0,324290.95
-89.3030129944967,43.0806830509225,1789,778,,43.080691,-89.303019,3.57,1.33,0.33,0,0,0,0,0,0,17835.78
-89.5022969357154,43.08116106232,1790,779,,43.081169,-89.502303,37.31,0,0,0,0,0,0,0,0,186530.78
-89.3652609765915,43.0813490543418,1791,780,,43.081357,-89.365267,114.02,38.39,38.88,0,0,0,0,0,0,570100.58
-89.3733749744412,43.0822900550238,1792,781,,43.082298,-89.373381,76.01,19,13.05,0,0,0,0,0,0,380048.72
-89.4822239419636,43.082477060779,1793,782,,43.082485,-89.48223,0,0,0.33,0,0,0,0,0,0,0
-89.4754629445292,43.0825480603905,1794,783,,43.082556,-89.475469,55.47,19.09,13.01,0,0,0,0,0,0,277360.67
-89.3634669774506,43.0826110538062,1795,784,,43.082619,-89.363473,74.01,28.03,20.77,0,0,0,0,0,0,370058.7
-89.3801549714449,43.0822730551415,1796,785,,43.082281,-89.380161,78.25,29.06,22.04,0,0,0,0,0,0,391241.19
-89.3616879776674,43.0838600542797,1797,786,,43.083868,-89.361694,134.99,70.1,60.98,0,0,0,0,0,0,674936.65
-89.3783839726854,43.0835110549935,1798,787,,43.083519,-89.37839,112.4,53.79,29.4,0,0,0,0,0,0,562016.74
-89.3162499900853,43.0838820516534,1799,788,,43.08389,-89.316256,13.36,0,0,0,0,0,0,0,0,66798.13
-89.30307999457,43.0841940508161,1800,789,,43.084202,-89.303086,18.9,13,8.33,0,0,0,0,0,0,94510.83
-89.4775779430029,43.0843730600497,1801,790,,43.084381,-89.477584,33.1,3.39,2.67,0,0,0,0,0,0,165495.55
-89.3590479776267,43.0844600537132,1802,791,,43.084468,-89.359054,29.29,0,0,0,0,0,0,0,0,146471.76
-89.3697979744957,43.0848090539163,1803,792,,43.084817,-89.369804,110.89,22.33,15.39,0,0,0,0,0,0,554449.35
-89.3766109724365,43.0847420542176,1804,793,,43.08475,-89.376617,175.14,62.46,43.75,0,0,0,0,0,0,875702.6
-89.3607669771773,43.085770053191,1805,794,,43.085778,-89.360773,25.98,23.36,24.44,0,0,0,0,0,0,129880.03
-89.3031329937451,43.0859870499793,1806,795,,43.085995,-89.303139,6.26,4.67,1.33,0,0,0,0,0,0,31303.66
-89.3533479793697,43.0872450528038,1807,796,,43.087253,-89.353354,26.84,0,0,0,0,0,0,0,0,134214.89
-89.3662349757523,43.0873190538793,1808,797,,43.087327,-89.366241,81.02,12.33,15.05,0,0,0,0,0,0,405120.56
-89.3730539734081,43.087257053656,1809,798,,43.087265,-89.37306,175.15,57.81,41.75,0,0,0,0,0,0,875767.3
-89.5045399346514,43.0879320609642,1810,799,,43.08794,-89.504546,13.17,0.34,0,0,0,0,0,0,0,65842.56
-89.3027429944182,43.0885680495502,1811,801,,43.088576,-89.302749,2.57,0,0.67,0,0,0,0,0,0,12868.34
-89.2930479974241,43.0886170494246,1812,802,,43.088625,-89.293054,1.12,0,0,0,0,0,0,0,0,5623.25
-89.3163519902914,43.0878090506158,1813,803,,43.087817,-89.316358,6.9,0,0,0,0,0,0,0,0,34513.22
-89.5086089332193,43.0893120610493,1814,804,,43.08932,-89.508615,7.92,0.68,0,0,0,0,0,0,0,39608.45
-89.4859909405325,43.0896310600444,1815,805,,43.089639,-89.485997,20.69,3.07,0,0,0,0,0,0,0,103444.19
-89.5271339278572,43.0901100615508,1816,806,,43.090118,-89.52714,7.02,0,0,0,0,0,0,0,0,35100.76
-89.5246109292871,43.0901320616914,1817,807,,43.09014,-89.524617,39.16,10.23,0,0,0,0,0,0,0,195787.28
-89.3218959882834,43.0902220508101,1818,808,,43.09023,-89.321902,4.23,0,0,0,0,0,0,0,0,21153.61
-89.3565759782983,43.0902570527324,1819,809,,43.090265,-89.356582,21.39,12.01,5.7,0,0,0,0,0,0,106964.59
-89.3510439794204,43.0902850523339,1820,810,,43.090293,-89.35105,43.1,0,0,0,0,0,0,0,0,215506.86
-89.3487659798394,43.0904050521382,1821,811,,43.090413,-89.348772,2.78,0,0,0,0,0,0,0,0,13916.85
-89.3436299824697,43.0907800516551,1822,812,,43.090788,-89.343636,8.46,0,0,0,0,0,0,0,0,42307.23
-89.3386589827848,43.0914460517311,1823,813,,43.091454,-89.338665,4.34,0,0,0,0,0,0,0,0,21710.29
-89.3022169940801,43.0919180491261,1824,814,,43.091926,-89.302223,5.49,0,0.33,0,0,0,0,0,0,27449.62
-89.3593119775921,43.0922050525211,1825,815,,43.092213,-89.359318,57.19,13.33,10.37,0,0,0,0,0,0,285934
-89.291061997649,43.0921550486515,1826,816,,43.092163,-89.291068,6.68,1.67,2,0,0,0,0,0,0,33401.03
-89.5087659326923,43.0932800604194,1827,817,,43.093288,-89.508772,4.46,0.34,0,0,0,0,0,0,0,22323.94
-89.3484539808192,43.0934040513124,1828,818,,43.093412,-89.34846,21.19,7.33,7.39,0,0,0,0,0,0,105935.06
-89.3267479863192,43.0933970507703,1829,819,,43.093405,-89.326754,17.46,1.33,0,0,0,0,0,0,0,87319.47
-89.3470719809587,43.0936980512631,1830,820,,43.093706,-89.347078,19.74,9.33,7.39,0,0,0,0,0,0,98693.91
-89.3570189774153,43.0939270518571,1831,821,,43.093935,-89.357025,53.97,13.33,6.69,0,0,0,0,0,0,269835.89
-89.3621549761984,43.0941930517478,1832,822,,43.094201,-89.362161,4.81,1.33,1,0,0,0,0,0,0,24041.56
-89.5116139323874,43.0945790599955,1833,823,,43.094587,-89.51162,15.3,5.8,0,0,0,0,0,0,0,76492.93
-89.5017449347611,43.0959340593023,1834,824,,43.095942,-89.501751,3.9,0.68,0,0,0,0,0,0,0,19523.38
-89.3266539864031,43.0957030496241,1835,825,,43.095711,-89.32666,9.3,0.67,0.34,0,0,0,0,0,0,46505.79
-89.354123977824,43.0961050517599,1836,826,,43.096113,-89.35413,176.51,10,5.02,0,0,0,0,0,0,882557.85
-89.5115439320161,43.0968580595301,1837,827,,43.096866,-89.51155,2.34,0,0,0,0,0,0,0,0,11712.85
-89.3587689767371,43.0968960514843,1838,828,,43.096904,-89.358775,22.64,3.67,3,0,0,0,0,0,0,113181.66
-89.5066149338669,43.0969290596397,1839,829,,43.096937,-89.506621,3.68,0,0,0,0,0,0,0,0,18405.91
-89.2881389977247,43.0976010471223,1840,830,,43.097609,-89.288145,3.79,0.33,0.33,0,0,0,0,0,0,18934.02
-89.3570439765906,43.0982080514636,1841,831,,43.098216,-89.35705,64.79,2,4,0,0,0,0,0,0,323962.57
-89.3511089794699,43.098356050681,1842,832,,43.098364,-89.351115,60.11,16.37,13.03,0,0,0,0,0,0,300557.33
-89.3131749896181,43.0984380483832,1843,833,,43.098446,-89.313181,16.69,6,4.37,0,0,0,0,0,0,83429.15
-89.2886229970274,43.0990090475591,1844,834,,43.099017,-89.288629,6.8,4,3.67,0,0,0,0,0,0,34001.72
-89.3322499839726,43.099647050048,1845,835,,43.099655,-89.332256,35.64,26.33,20.44,0,0,0,0,0,0,178187.29
-89.3415799818729,43.0999210499483,1846,836,,43.099929,-89.341586,29.59,5.33,2.33,0,0,0,0,0,0,147933.97
-89.3487539799141,43.1003450502702,1847,837,,43.100353,-89.34876,103.06,38.41,23.04,0,0,0,0,0,0,515279.4
-89.4935289372743,43.1003630587377,1848,838,,43.100371,-89.493535,5.15,0,0,0,0,0,0,0,0,25744.59
-89.3540209775651,43.1004530504732,1849,839,,43.100461,-89.354027,35.64,4.67,5.67,0,0,0,0,0,0,178210.07
-89.518279928782,43.1015350591413,1850,840,,43.101543,-89.518286,9.38,1.02,0,0,0,0,0,0,0,46909.12
-89.3503349788757,43.1031770503324,1851,841,,43.103185,-89.350341,38.7,8.67,7.33,0,0,0,0,0,0,193524.71
-89.5364779242031,43.1022180605678,1852,842,,43.102226,-89.536484,0.67,0,0,0,0,0,0,0,0,3357.98
-89.4862709386551,43.1032070571361,1853,843,,43.103215,-89.486277,7.61,4.77,0,0,0,0,0,0,0,38060.28
-89.536198924013,43.1037330606333,1854,844,,43.103741,-89.536205,0,0,0,0,0,0,0,0,0,0
-89.3512149780145,43.1049580498889,1855,845,,43.104966,-89.351221,5.11,0,0,0,0,0,0,0,0,25564.78
-89.48426193917,43.105761056672,1856,846,,43.105769,-89.484268,12.43,3.75,0,0,0,0,0,0,0,62125.38
-89.5022109339506,43.1058050581436,1857,847,,43.105813,-89.502217,0.67,0,0,0,0,0,0,0,0,3358.09
-89.4982299344358,43.1064190576419,1858,848,,43.106427,-89.498236,12.76,0.68,0,0,0,0,0,0,0,63803.99
-89.3306189845099,43.1066910486577,1859,849,,43.106699,-89.330625,10.91,7.33,5.67,0,0,0,0,0,0,54532.05
-89.3428869802857,43.1067670492817,1860,850,,43.106775,-89.342893,21.09,11.05,5,0,0,0,0,0,0,105426.44
-89.3453539797033,43.1067940489364,1861,851,,43.106802,-89.34536,10.49,3.01,2.67,0,0,0,0,0,0,52434.31
-89.3474789787471,43.1068010488847,1862,852,,43.106809,-89.347485,9.71,3.35,2,0,0,0,0,0,0,48529.63
-89.3546939772994,43.1068280495838,1863,853,,43.106836,-89.3547,16.6,3.68,5.67,0,0,0,0,0,0,82991.76
-89.479792939829,43.1079270565043,1864,854,,43.107935,-89.479799,16.01,0.68,0,0,0,0,0,0,0,80034.46
-89.5017449332201,43.1089870571831,1865,855,,43.108995,-89.501751,5.15,1.02,0,0,0,0,0,0,0,25745.2
-89.5210459279777,43.1114150578099,1866,856,,43.111423,-89.521052,0,0,0,0,0,0,0,0,0,0
-89.3099479897406,43.1101740469575,1867,857,,43.110182,-89.309954,13.68,7.34,4.06,0,0,0,0,0,0,68415.65
-89.3305309840694,43.1106740478164,1868,858,,43.110682,-89.330537,0.34,0,0,0,0,0,0,0,0,1682.87
-89.5144609300194,43.1114810572781,1869,859,,43.111489,-89.514467,0.78,0,0,0,0,0,0,0,0,3917.65
-89.3304539829311,43.1131470472397,1870,860,,43.113155,-89.33046,31.81,9.33,6.37,0,0,0,0,0,0,159036.23
-89.2962839939124,43.1158830454324,1871,861,,43.115891,-89.29629,5.01,4,0.68,0,0,0,0,0,0,25030.11
-89.3305979825614,43.1170230465529,1872,862,,43.117031,-89.330604,24.65,5.67,3.04,0,0,0,0,0,0,123229.53
-89.3214589850595,43.118899045571,1873,863,,43.118907,-89.321465,66.01,26.67,21.47,0,0,0,0,0,0,330072.64
-89.3637389730643,43.118941047864,1874,864,,43.118949,-89.363745,12.56,0.67,1,0,0,0,0,0,0,62821.86
-89.3304109821786,43.1210980455703,1875,865,,43.121106,-89.330417,231.44,0,0,0,0,0,0,0,0,1157204.38
-89.3152019867007,43.1209950456311,1876,866,,43.121003,-89.315208,0.67,1.67,1.01,0,0,0,0,0,0,3352.05
-89.3144619866755,43.1237070445314,1877,867,,43.123715,-89.314468,22.73,17.33,6.36,0,0,0,0,0,0,113668.53
-89.3091409886273,43.1251740437624,1878,868,,43.125182,-89.309147,20.84,13.34,15.55,0,0,0,0,0,0,104212.31
-89.3551529745481,43.125702046784,1879,869,,43.12571,-89.355159,8.08,3.33,1.67,0,0,0,0,0,0,40405.44
-89.3301539827321,43.1257750455171,1880,870,,43.125783,-89.33016,21.28,0,0,0,0,0,0,0,0,106410.51
-89.3081999880648,43.1279900434698,1881,871,,43.127998,-89.308206,9.63,3,1.34,0,0,0,0,0,0,48141.52
-89.3046949891886,43.1289630430811,1882,872,,43.128971,-89.304701,1.58,0,3.67,0,0,0,0,0,0,7894.08
-89.3124629866749,43.130677043217,1883,873,,43.130685,-89.312469,1.23,0,0,0,0,0,0,0,0,6159.38
-89.3632519719914,43.1304180460841,1884,874,,43.130426,-89.363258,82.81,44.33,33.45,0,0,0,0,0,0,414058.01
-89.3830569657483,43.1381010459413,1885,875,,43.138109,-89.383063,19.24,17.33,16.02,0,0,0,0,0,0,96178.77
-89.3129929860125,43.1385740418337,1886,876,,43.138582,-89.312999,4.93,0.67,0.67,0,0,0,0,0,0,24637.51
-89.289365992536,43.1386940409946,1887,877,,43.138702,-89.289372,1.11,2,2,0,0,0,0,0,0,5572.19
-89.382952965093,43.1410420453016,1888,878,,43.14105,-89.382959,9.23,1.33,1.67,0,0,0,0,0,0,46143.69
-89.3062129881624,43.1428210410427,1889,879,,43.142829,-89.306219,18.48,8.33,3.01,0,0,0,0,0,0,92390.67
-89.3678199695402,43.1434140443477,1890,880,,43.143422,-89.367826,7.78,4.33,2.33,0,0,0,0,0,0,38916.37
-89.370491968887,43.1448330447019,1891,881,,43.144841,-89.370498,13.23,3,3,0,0,0,0,0,0,66157.82
-89.3778749658014,43.1451290448352,1892,882,,43.145137,-89.377881,3.78,2,2,0,0,0,0,0,0,18902.23
